gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3053706224	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-5-20_T32_AM_4976	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	13	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.46266	106.77366	707.1						2020-05-20	20	5	2020	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.903Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706223	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-1-26_T2_PM_1613	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.14642	106.95093	707.1						2013-01-26	26	1	2013	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.903Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706222	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-1-26_T2_PM_1611	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.1466	106.95549	707.1						2013-01-26	26	1	2013	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.903Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706221	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-5-20_T32_AM_4979	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	15	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.46531	106.82713	707.1						2020-05-20	20	5	2020	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.903Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706220	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-1-26_T2_PM_1615	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.2151	106.89778	707.1						2013-01-26	26	1	2013	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.903Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706219	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-2-26_T40_AM_1764	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.26849	107.08435	707.1						2013-02-26	26	2	2013	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.903Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706218	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-10_T8_PM_3415	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27748	106.95079	707.1						2016-01-10	10	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.903Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706217	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-6-24_T15_1598	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	9	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33888	106.83553	707.1						2011-06-24	24	6	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.903Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706216	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-10_T8_PM_3414	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27572	106.89793	707.1						2016-01-10	10	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706215	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-6-24_T15_1597	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33399	106.83517	707.1						2011-06-24	24	6	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706214	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-3-17_T5_AM_1861	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.46529	106.82919	707.1						2013-03-17	17	3	2013	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706213	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2018_2018-3-24_T24_AM_4181	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Trachypithecus	Trachypithecus germaini		SPECIES	Trachypithecus germaini (A.Milne-Edwards, 1877)	Trachypithecus germaini		KH	Keo Seima Wildlife Sanctuary		PRESENT	17	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.39411	106.76902	707.1						2018-03-24	24	3	2018	4267065	4267065	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706212	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-6-24_T15_1596	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33645	106.83531	707.1						2011-06-24	24	6	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706211	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-4-22_T6_AM_2975	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	7	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21484	107.01327	707.1						2014-04-22	22	4	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706210	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-4-22_T6_AM_2976	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	12	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21496	107.01359	707.1						2014-04-22	22	4	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706209	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-4-22_T6_AM_2977	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	23	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21696	107.01919	707.1						2014-04-22	22	4	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706208	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-5-20_T32_AM_4974	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.46524	106.76745	707.1						2020-05-20	20	5	2020	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706207	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-3-17_T5_AM_1860	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21692	106.95315	707.1						2013-03-17	17	3	2013	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706206	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-5-20_T32_AM_4975	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	10	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.45689	106.7644	707.1						2020-05-20	20	5	2020	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706205	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-2-9_T12_AM_2276	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	8	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27704	107.14165	707.1						2014-02-09	9	2	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Orn Samart			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706204	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-4-29_T17_PM_3055	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33174	106.95623	707.1						2014-04-29	29	4	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Toeu Bann			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706203	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-3-27_T24_PM_4796	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.40353	106.82792	707.1						2020-03-27	27	3	2020	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Noeun BunThenh			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706202	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-4-25_T3_PM_4873	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.15589	107.01832	707.1						2020-04-25	25	4	2020	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706201	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-4-29_T17_PM_3056	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33876	106.95198	707.1						2014-04-29	29	4	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Toeu Bann			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706200	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-2-9_T12_AM_2278	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	9	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27736	107.1441	707.1						2014-02-09	9	2	2014	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Orn Samart			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706199	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-6-24_T15_1594	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33227	106.83417	707.1						2011-06-24	24	6	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706198	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-2-9_T12_AM_2279	Animalia	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus gabriellae		SPECIES	Nomascus gabriellae (Thomas, 1909)	Nomascus gabriellae		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.14823	107.01317	707.1						2014-02-09	9	2	2014	4267267	4267267	HUMAN_OBSERVATION							CC_BY_4_0		Orn Samart			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706197	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-12_T5_PM_3480	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.20816	106.95935	707.1						2016-01-12	12	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sorn Chanthoeun			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706196	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-6-24_T15_1595	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33246	106.83538	707.1						2011-06-24	24	6	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706195	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-4-25_T3_PM_4874	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21291	107.08455	707.1						2020-04-25	25	4	2020	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706194	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-12_T5_PM_3482	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Trachypithecus	Trachypithecus germaini		SPECIES	Trachypithecus germaini (A.Milne-Edwards, 1877)	Trachypithecus germaini		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21141	106.95086	707.1						2016-01-12	12	1	2016	4267065	4267065	HUMAN_OBSERVATION							CC_BY_4_0		Sorn Chanthoeun			2025-10-08T02:31:46.902Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706193	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-7_T33_AM_2465	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.45519	106.82665	707.1						2014-03-07	7	3	2014	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706192	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-2-9_T12_AM_2274	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.26866	107.14173	707.1						2014-02-09	9	2	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Orn Samart			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706191	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-7_T33_AM_2467	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	11	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.46461	106.83174	707.1						2014-03-07	7	3	2014	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706190	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-16_T15_PM_2604	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.34155	106.83308	707.1						2014-03-16	16	3	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706189	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-4-8_T22_AM_2018	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.40384	106.70471	707.1						2013-04-08	8	4	2013	7705930	7705930	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706188	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-16_T15_PM_2603	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33664	106.82683	707.1						2014-03-16	16	3	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706187	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-7_T33_AM_2464	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.45572	106.83473	707.1						2014-03-07	7	3	2014	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706186	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-16_T15_PM_2606	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33602	106.8264	707.1						2014-03-16	16	3	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706185	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-7_T33_AM_2462	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		SPECIES	Macaca fascicularis (Raffles, 1821)	Macaca fascicularis		KH	Keo Seima Wildlife Sanctuary		PRESENT	6	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.45783	106.8364	707.1						2014-03-07	7	3	2014	2436603	2436603	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706184	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-3-30_T26_1241	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.40345	106.89196	707.1						2011-03-30	30	3	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Houen Seang Lay			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706183	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-7_T33_AM_2461	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		SPECIES	Macaca fascicularis (Raffles, 1821)	Macaca fascicularis		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.46264	106.83623	707.1						2014-03-07	7	3	2014	2436603	2436603	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706182	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-16_T15_PM_2607	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.34106	106.83313	707.1						2014-03-16	16	3	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
3053706181	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-3-15_T26_AM_2600	Animalia	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus gabriellae		SPECIES	Nomascus gabriellae (Thomas, 1909)	Nomascus gabriellae		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33789	106.82614	707.1						2014-03-15	15	3	2014	4267267	4267267	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.901Z		CONTINENT_DERIVED_FROM_COORDINATES
